dataset,worker,prototype,weight
Adult,AHSFIPO26F2IK,0,0.6095739973503177
Adult,AHSFIPO26F2IK,1,0.39042600264968236
Adult,AHSM0NCHR7DMZ,0,0.48195798172809035
Adult,AHSM0NCHR7DMZ,1,0.5180420182719095
Adult,AHSMUWLIX8N2F,0,0.7353814631536216
Adult,AHSMUWLIX8N2F,1,0.26461853684637837
Adult,AHV4U78TUUDKI,0,0.9236286296033469
Adult,AHV4U78TUUDKI,1,0.07637137039665315
Adult,AHY98D5P05XIV,0,0.8078684045544964
Adult,AHY98D5P05XIV,1,0.19213159544550362
Adult,AHZGGN7YIKNZD,0,0.7165894172738292
Adult,AHZGGN7YIKNZD,1,0.28341058272617076
Adult,AIBF04WNMVS5Z,0,0.6889520597290243
Adult,AIBF04WNMVS5Z,1,0.3110479402709758
Adult,AID9ZIQ44PSZT,0,0.334134689206989
Adult,AID9ZIQ44PSZT,1,0.6658653107930109
Adult,AIMZ7IO6QN0OG,0,0.31302713569940205
Adult,AIMZ7IO6QN0OG,1,0.6869728643005979
Adult,AIYSQFKAEB3XL,0,0.5286561060577228
Adult,AIYSQFKAEB3XL,1,0.47134389394227727
Adult,AJ2FPCR76ETE2,0,0.9150490737216285
Adult,AJ2FPCR76ETE2,1,0.08495092627837147
Adult,AJ8O44SR8ELPA,0,0.7394108769733129
Adult,AJ8O44SR8ELPA,1,0.260589123026687
Adult,AJ9MI2GEX5R28,0,0.9310778971591261
Adult,AJ9MI2GEX5R28,1,0.06892210284087386
Adult,AJDL3VMR1481J,0,0.837482691725806
Adult,AJDL3VMR1481J,1,0.16251730827419394
Adult,AJJX9C3B041LA,0,0.4525198682273123
Adult,AJJX9C3B041LA,1,0.5474801317726878
Adult,AJSJVK40F5HM6,0,0.6554248890310431
Adult,AJSJVK40F5HM6,1,0.3445751109689568
Adult,AJU3LDP1NELPY,0,0.4071162800810922
Adult,AJU3LDP1NELPY,1,0.5928837199189079
Adult,AJV6PFWWS52ZT,0,0.9236262869846956
Adult,AJV6PFWWS52ZT,1,0.07637371301530434
Adult,AJZ68GO6HTX9H,0,0.7914922150527396
Adult,AJZ68GO6HTX9H,1,0.20850778494726038
Adult,AKPTWPF6EXNHB,0,0.8073361301178145
Adult,AKPTWPF6EXNHB,1,0.1926638698821855
Adult,AKYD5YICB2C4L,0,0.6347406816593509
Adult,AKYD5YICB2C4L,1,0.36525931834064906
Adult,ALAGGMJ7UZZKJ,0,0.49154221150187605
Adult,ALAGGMJ7UZZKJ,1,0.508457788498124
Adult,ALAO0YU49USSB,0,0.7547109469678497
Adult,ALAO0YU49USSB,1,0.24528905303215034
Adult,ALC8JH896618U,0,0.883811227705169
Adult,ALC8JH896618U,1,0.11618877229483107
Adult,ALDSIOBRWMZSI,0,0.6657032143035418
Adult,ALDSIOBRWMZSI,1,0.33429678569645815
Adult,ALEDSEUW38J1I,0,0.41917241427916574
Adult,ALEDSEUW38J1I,1,0.5808275857208344
Adult,ALGS27RPWXFOA,0,0.6913684830044231
Adult,ALGS27RPWXFOA,1,0.3086315169955769
Adult,ALJBVO9XK6O99,0,0.7626194375816705
Adult,ALJBVO9XK6O99,1,0.2373805624183295
Adult,ALNU1CHRLTQ5G,0,0.43578197345425657
Adult,ALNU1CHRLTQ5G,1,0.5642180265457435
Adult,AM7FYVGVOEP66,0,0.19359408338560458
Adult,AM7FYVGVOEP66,1,0.8064059166143954
Adult,AMD9GAZO9NECR,0,0.8980544933674468
Adult,AMD9GAZO9NECR,1,0.10194550663255317
Adult,AMIFAMFOZSX8I,0,0.7875966254367424
Adult,AMIFAMFOZSX8I,1,0.2124033745632576
Adult,AMOMADKDPO6R5,0,0.6666639811494219
Adult,AMOMADKDPO6R5,1,0.333336018850578
Adult,AMPBPAW3B9GGQ,0,0.8800939689733146
Adult,AMPBPAW3B9GGQ,1,0.1199060310266854
Adult,AN5EJ66X2KWZ8,0,0.6022198292870378
Adult,AN5EJ66X2KWZ8,1,0.3977801707129623
Adult,AN962FJRN75IW,0,0.2978782488523102
Adult,AN962FJRN75IW,1,0.7021217511476898
Adult,ANC9EWZTGN5HK,0,0.4601488474589251
Adult,ANC9EWZTGN5HK,1,0.5398511525410749
Adult,ANDI0DCREVY99,0,0.8181403710183961
Adult,ANDI0DCREVY99,1,0.1818596289816039
Adult,ANFN495V72UIT,0,0.4519295262698608
Adult,ANFN495V72UIT,1,0.5480704737301393
Adult,ANUV4SFJFE3VY,0,0.694014496272718
Adult,ANUV4SFJFE3VY,1,0.305985503727282
Adult,AO377UAEBJMF5,0,0.4704030133732466
Adult,AO377UAEBJMF5,1,0.5295969866267535
Adult,AO5UPUCH5O6GM,0,0.932679808753509
Adult,AO5UPUCH5O6GM,1,0.06732019124649101
Adult,AOCU56OMTBRGP,0,0.4387781494101057
Adult,AOCU56OMTBRGP,1,0.5612218505898944
Adult,AOD4T14FBY0CK,0,0.8438329810750099
Adult,AOD4T14FBY0CK,1,0.1561670189249901
Adult,AOFQT4DJZHMK7,0,0.5110177784795598
Adult,AOFQT4DJZHMK7,1,0.48898222152044024
Adult,AOUMYCLO4I993,0,0.6374855841925209
Adult,AOUMYCLO4I993,1,0.3625144158074792
Adult,AOY5N7JUSZZQZ,0,0.09093610222489375
Adult,AOY5N7JUSZZQZ,1,0.9090638977751063
Adult,AOYDXBKH04DES,0,0.8437813658503085
Adult,AOYDXBKH04DES,1,0.15621863414969156
Adult,AP2KFK4G0K80N,0,0.3890807894418445
Adult,AP2KFK4G0K80N,1,0.6109192105581556
Adult,APE3O5IGDCSX9,0,0.6309342443835277
Adult,APE3O5IGDCSX9,1,0.3690657556164722
Adult,APF7EWGJUB5LT,0,0.6618303799066898
Adult,APF7EWGJUB5LT,1,0.33816962009331025
Adult,APFC5FODWQRPI,0,0.39151356502838924
Adult,APFC5FODWQRPI,1,0.6084864349716108
Adult,APH5ON5IWQ0OH,0,0.5426350840876809
Adult,APH5ON5IWQ0OH,1,0.4573649159123191
Adult,APH7Y47JL2Z6I,0,0.6898736726260436
Adult,APH7Y47JL2Z6I,1,0.3101263273739563
Adult,APLZ58RMPXUO5,0,0.6906384475383289
Adult,APLZ58RMPXUO5,1,0.30936155246167096
Adult,APNDJJ03MZBF9,0,0.41402588681405966
Adult,APNDJJ03MZBF9,1,0.5859741131859403
Adult,APNPAH3QSEQNK,0,0.5082523971211216
Adult,APNPAH3QSEQNK,1,0.49174760287887836
Adult,APTFS1S88K5VC,0,0.8409624531116862
Adult,APTFS1S88K5VC,1,0.15903754688831379
Adult,APYV9Y0DFZFVP,0,0.5967307966662364
Adult,APYV9Y0DFZFVP,1,0.40326920333376365
Adult,AQFA6DT2I8MK4,0,0.8535091933001944
Adult,AQFA6DT2I8MK4,1,0.14649080669980555
Adult,AQGY64DWCO276,0,0.8285867209005964
Adult,AQGY64DWCO276,1,0.1714132790994037
Adult,AQLJEOT16YQWT,0,0.4669792710454898
Adult,AQLJEOT16YQWT,1,0.5330207289545101
Adult,AQM2GZ90GZN8V,0,0.9335442346794013
Adult,AQM2GZ90GZN8V,1,0.06645576532059874
Adult,AQOYL0PUAYC27,0,0.5438827607496258
Adult,AQOYL0PUAYC27,1,0.4561172392503742
Adult,AQR5TI7DOPMMF,0,0.34505290795516375
Adult,AQR5TI7DOPMMF,1,0.6549470920448363
Adult,AQRPHU8V49305,0,0.764921817368001
Adult,AQRPHU8V49305,1,0.23507818263199898
Adult,AQYS73W8M6GUS,0,0.20528904242059487
Adult,AQYS73W8M6GUS,1,0.794710957579405
Adult,AR1F028X9LC6D,0,0.7049491896863768
Adult,AR1F028X9LC6D,1,0.2950508103136233
Adult,AR2CQ74PCR9JG,0,0.2559131552972574
Adult,AR2CQ74PCR9JG,1,0.7440868447027427
Adult,AR7NQ4SR4MHAL,0,0.4698582170328698
Adult,AR7NQ4SR4MHAL,1,0.5301417829671302
Adult,AR7TQDJ59O2KZ,0,0.7032789590804944
Adult,AR7TQDJ59O2KZ,1,0.2967210409195055
Adult,ARCSKGN5FXC6H,0,0.6345199155572336
Adult,ARCSKGN5FXC6H,1,0.36548008444276625
Adult,ARJUFGHTYZIIT,0,0.8026059721061428
Adult,ARJUFGHTYZIIT,1,0.19739402789385724
Adult,ARQCISK0K4ZGA,0,0.6948733798421807
Adult,ARQCISK0K4ZGA,1,0.30512662015781944
Adult,AS0SX40MKV77T,0,0.27396207880932066
Adult,AS0SX40MKV77T,1,0.7260379211906792
Adult,AS51L372B5DDV,0,0.29837608809154964
Adult,AS51L372B5DDV,1,0.7016239119084503
Adult,ASW9Q26KRYDNQ,0,0.9300847016379317
Adult,ASW9Q26KRYDNQ,1,0.0699152983620684
Adult,AT1LOKDB4U9SD,0,0.7599577318585379
Adult,AT1LOKDB4U9SD,1,0.2400422681414622
Adult,AT4MM88EMZW7K,0,0.24004512348199
Adult,AT4MM88EMZW7K,1,0.7599548765180101
Adult,ATAMRO447HWJQ,0,0.8034077665454119
Adult,ATAMRO447HWJQ,1,0.1965922334545881
Adult,ATFH1OABZJL68,0,0.4363393849546008
Adult,ATFH1OABZJL68,1,0.5636606150453992
Adult,ATGOHVEZ4OMMN,0,0.6907594204827284
Adult,ATGOHVEZ4OMMN,1,0.3092405795172715
Adult,ATLJIK76YH1TF,0,0.12974175777341557
Adult,ATLJIK76YH1TF,1,0.8702582422265844
Adult,ATNG08O36ROEE,0,0.3668941985817934
Adult,ATNG08O36ROEE,1,0.6331058014182066
Adult,ATVALOQVDCMZW,0,0.6755373923569767
Adult,ATVALOQVDCMZW,1,0.3244626076430232
Adult,ATVGCHACY86J6,0,0.4144000825607649
Adult,ATVGCHACY86J6,1,0.5855999174392351
Adult,AUFH7L1XX4XZV,0,0.9220872362005141
Adult,AUFH7L1XX4XZV,1,0.07791276379948588
Adult,AUJ5WUN40KW59,0,0.1810165587550735
Adult,AUJ5WUN40KW59,1,0.8189834412449264
Adult,AUVIHZJVSM3O9,0,0.6737635605131969
Adult,AUVIHZJVSM3O9,1,0.3262364394868032
Adult,AV30XWLULCP43,0,0.7333827919740725
Adult,AV30XWLULCP43,1,0.26661720802592753
Adult,AVDYFFAO3V4R4,0,0.47547451379546374
Adult,AVDYFFAO3V4R4,1,0.5245254862045363
Adult,AVKROSZ3LN6WA,0,0.4410598256666216
Adult,AVKROSZ3LN6WA,1,0.5589401743333784
Adult,AVWJPWUEE3U4Q,0,0.5760918970894563
Adult,AVWJPWUEE3U4Q,1,0.42390810291054376
Adult,AW809DZMO2S7T,0,0.5407868575141856
Adult,AW809DZMO2S7T,1,0.45921314248581424
Adult,AW8NVKATVKIZQ,0,0.9254420645772221
Adult,AW8NVKATVKIZQ,1,0.07455793542277794
Adult,AWH7RQKU9S5QZ,0,0.16444933890806607
Adult,AWH7RQKU9S5QZ,1,0.8355506610919339
Adult,AWSLZGGS7IX3H,0,0.20267339408757198
Adult,AWSLZGGS7IX3H,1,0.797326605912428
Adult,AWSUCYMJ3PB32,0,0.9297079413708087
Adult,AWSUCYMJ3PB32,1,0.07029205862919127
Adult,AXHBELJ2Z51ON,0,0.4397174643198328
Adult,AXHBELJ2Z51ON,1,0.5602825356801673
Adult,AXL3D7YSSF19N,0,0.4935821323807917
Adult,AXL3D7YSSF19N,1,0.5064178676192084
Adult,AXNU3WRVN95VZ,0,0.9199712292676959
Adult,AXNU3WRVN95VZ,1,0.08002877073230406
Adult,AXOR8YW1RQA4U,0,0.8810734171385796
Adult,AXOR8YW1RQA4U,1,0.11892658286142044
Adult,AXXNMLNWI8F2F,0,0.7017046486268965
Adult,AXXNMLNWI8F2F,1,0.2982953513731034
Adult,AXYB0KOA2SNL8,0,0.5883283274646955
Adult,AXYB0KOA2SNL8,1,0.4116716725353044
Adult,AXYV1588LSSBG,0,0.7093903068998143
Adult,AXYV1588LSSBG,1,0.29060969310018564
Adult,AY56VAS30RO23,0,0.6062122621709458
Adult,AY56VAS30RO23,1,0.3937877378290542
Adult,AY8N5XT08DULF,0,0.5612352620074481
Adult,AY8N5XT08DULF,1,0.43876473799255183
Adult,AYUOM6WFSVC1C,0,0.46077681595026465
Adult,AYUOM6WFSVC1C,1,0.5392231840497353
Adult,AYWOBMTEGFVVI,0,0.9016445344767302
Adult,AYWOBMTEGFVVI,1,0.09835546552326976
Adult,AZ1S5BIG5R6P6,0,0.6534146379517822
Adult,AZ1S5BIG5R6P6,1,0.3465853620482178
Adult,AZ8KL6F16ZS7G,0,0.24707997046797295
Adult,AZ8KL6F16ZS7G,1,0.752920029532027
Adult,AZBYJOJZS6A01,0,0.6622417694404603
Adult,AZBYJOJZS6A01,1,0.33775823055953974
Adult,AZBYN79EBCX29,0,0.2504824411493533
Adult,AZBYN79EBCX29,1,0.7495175588506466
Adult,AZSDW7JJL5VA7,0,0.7428518870740212
Adult,AZSDW7JJL5VA7,1,0.2571481129259788
Adult,AZVB3RZW0OR1H,0,0.6308953092194879
Adult,AZVB3RZW0OR1H,1,0.36910469078051217
Adult,A10NKMFDJSHUC7,0,0.15753862245336486
Adult,A10NKMFDJSHUC7,1,0.8424613775466352
Adult,A10QIYO5VHKGZF,0,0.4936451167672807
Adult,A10QIYO5VHKGZF,1,0.5063548832327193
Adult,A112DVP1KG4QZU,0,0.6763606961020043
Adult,A112DVP1KG4QZU,1,0.32363930389799556
Adult,A115DN72XP2PDH,0,0.9211618867958954
Adult,A115DN72XP2PDH,1,0.07883811320410451
Adult,A11AEXS08I7BPE,0,0.3522396902824545
Adult,A11AEXS08I7BPE,1,0.6477603097175455
Adult,A11BAH15LZ9JI7,0,0.9365627133204604
Adult,A11BAH15LZ9JI7,1,0.06343728667953967
Adult,A11JWD47ZC00BJ,0,0.3225930312822779
Adult,A11JWD47ZC00BJ,1,0.677406968717722
Adult,A11Q9MM0B90TAR,0,0.6647986851761161
Adult,A11Q9MM0B90TAR,1,0.3352013148238838
Adult,A11WTZO3YS8T4Z,0,0.8699642982681696
Adult,A11WTZO3YS8T4Z,1,0.13003570173183046
Adult,A124F14IFUSN55,0,0.8228473822346013
Adult,A124F14IFUSN55,1,0.1771526177653986
Adult,A1253FXHCZ9CWM,0,0.5662565169873168
Adult,A1253FXHCZ9CWM,1,0.4337434830126831
Adult,A12CY1Q7XKJJDE,0,0.557867357953027
Adult,A12CY1Q7XKJJDE,1,0.44213264204697295
Adult,A12EQHTQMP97IH,0,0.9317709600639025
Adult,A12EQHTQMP97IH,1,0.06822903993609751
Adult,A12RE8G66WTO8B,0,0.5945965780909246
Adult,A12RE8G66WTO8B,1,0.40540342190907547
Adult,A12Y1GTGIQDGRA,0,0.7417064477590081
Adult,A12Y1GTGIQDGRA,1,0.258293552240992
Adult,A1394JG9M6RJ1D,0,0.3886710751591175
Adult,A1394JG9M6RJ1D,1,0.6113289248408826
Adult,A13A8FAXYSG79G,0,0.5892828931089016
Adult,A13A8FAXYSG79G,1,0.41071710689109836
Adult,A13BAEFYQSVJ5W,0,0.7546297641042308
Adult,A13BAEFYQSVJ5W,1,0.24537023589576915
Adult,A13CEW9JGDWGX1,0,0.09338571140773833
Adult,A13CEW9JGDWGX1,1,0.9066142885922617
Adult,A13F119AMOA54H,0,0.7922275715548031
Adult,A13F119AMOA54H,1,0.20777242844519683
Adult,A13OE9GBRJ0S2U,0,0.4191594012579215
Adult,A13OE9GBRJ0S2U,1,0.5808405987420785
Adult,A13R3YPXVI2T7X,0,0.5412601514857223
Adult,A13R3YPXVI2T7X,1,0.4587398485142777
Adult,A13V36GAF69NYE,0,0.9276197696984863
Adult,A13V36GAF69NYE,1,0.07238023030151375
Adult,A13VW8KLD3F89Z,0,0.4043683903788009
Adult,A13VW8KLD3F89Z,1,0.5956316096211992
Adult,A14ASKT2BH2507,0,0.9330081008753115
Adult,A14ASKT2BH2507,1,0.06699189912468863
Adult,A14IQ4GLNWNPOJ,0,0.9176890984579619
Adult,A14IQ4GLNWNPOJ,1,0.08231090154203807
Adult,A14LKU1ZEYSCTA,0,0.8477224867827288
Adult,A14LKU1ZEYSCTA,1,0.1522775132172712
Adult,A14LPCJ1O1773B,0,0.7788619185591582
Adult,A14LPCJ1O1773B,1,0.22113808144084185
Adult,A14ODEX02MBB0F,0,0.9330867279115925
Adult,A14ODEX02MBB0F,1,0.0669132720884074
Adult,A14SIXVWDXFWII,0,0.3449685814773435
Adult,A14SIXVWDXFWII,1,0.6550314185226565
Adult,A151VN1BOY29J1,0,0.5325348182577115
Adult,A151VN1BOY29J1,1,0.46746518174228846
Adult,A153PKAL7OAY36,0,0.5623663243585286
Adult,A153PKAL7OAY36,1,0.43763367564147143
Adult,A1554ZM0CLKSG5,0,0.7568819518892022
Adult,A1554ZM0CLKSG5,1,0.24311804811079787
Adult,A158MSSVH8GMW5,0,0.26118781799864527
Adult,A158MSSVH8GMW5,1,0.7388121820013547
Adult,A15KZ6I3M6BZUI,0,0.38496415335171885
Adult,A15KZ6I3M6BZUI,1,0.6150358466482813
Adult,A15NGQYXID0CHK,0,0.9247072895134844
Adult,A15NGQYXID0CHK,1,0.07529271048651565
Adult,A15O1DY3VMNNTG,0,0.9258208283032213
Adult,A15O1DY3VMNNTG,1,0.07417917169677866
Adult,A15USIHQGSICG4,0,0.804560096935908
Adult,A15USIHQGSICG4,1,0.19543990306409187
Adult,A161Y9NAR43WCW,0,0.8056207877306474
Adult,A161Y9NAR43WCW,1,0.19437921226935256
Adult,A162LFQO7LIHIC,0,0.6443461570269898
Adult,A162LFQO7LIHIC,1,0.3556538429730103
Adult,A16AZHD3CCD77Q,0,0.23603422713644714
Adult,A16AZHD3CCD77Q,1,0.7639657728635528
Adult,A16K3VTD2UOSGY,0,0.07661608146770532
Adult,A16K3VTD2UOSGY,1,0.9233839185322947
Adult,A16MOTC7T5EP5K,0,0.07774718731448398
Adult,A16MOTC7T5EP5K,1,0.922252812685516
Adult,A16PFQJRK6NNVX,0,0.5815358476389836
Adult,A16PFQJRK6NNVX,1,0.41846415236101653
Adult,A16V2DLDLGJDOM,0,0.9086411048266704
Adult,A16V2DLDLGJDOM,1,0.09135889517332965
Adult,A174Q15860LFZO,0,0.5300810803366887
Adult,A174Q15860LFZO,1,0.4699189196633113
Adult,A178SU3PAO9IBN,0,0.2680655402422148
Adult,A178SU3PAO9IBN,1,0.7319344597577851
Adult,A17AF9I56P3RVV,0,0.7579822701034116
Adult,A17AF9I56P3RVV,1,0.24201772989658848
Adult,A17H2HKAZ7KJMQ,0,0.454145106204226
Adult,A17H2HKAZ7KJMQ,1,0.545854893795774
Adult,A17HKLG3ZIBJAV,0,0.4245486690645969
Adult,A17HKLG3ZIBJAV,1,0.5754513309354031
Adult,A17OE8HU0QCX21,0,0.650662786323449
Adult,A17OE8HU0QCX21,1,0.34933721367655113
Adult,A17WX93J2JRS83,0,0.3996956425437215
Adult,A17WX93J2JRS83,1,0.6003043574562785
Adult,A18HIFA78GUAG9,0,0.4886375127694875
Adult,A18HIFA78GUAG9,1,0.5113624872305125
Adult,A18OUQ869740XV,0,0.5037760120317613
Adult,A18OUQ869740XV,1,0.4962239879682388
Adult,A18XGSYC99XIXM,0,0.4087491650571125
Adult,A18XGSYC99XIXM,1,0.5912508349428874
Adult,A195S3PHZMPF42,0,0.4012351363986815
Adult,A195S3PHZMPF42,1,0.5987648636013184
Adult,A199QONMTL676D,0,0.5700157586214578
Adult,A199QONMTL676D,1,0.4299842413785421
Adult,A19CGNY2QU5KA6,0,0.8353099827607827
Adult,A19CGNY2QU5KA6,1,0.16469001723921728
Adult,A19KO2JQ36WON3,0,0.6659232648331802
Adult,A19KO2JQ36WON3,1,0.3340767351668198
Adult,A19N7GVG3V1FZO,0,0.44632180370157387
Adult,A19N7GVG3V1FZO,1,0.5536781962984262
Adult,A19Y7K5UEBNZA7,0,0.38140909155827535
Adult,A19Y7K5UEBNZA7,1,0.6185909084417247
Adult,A1ABR9CAQ3VYJ5,0,0.9214399879952326
Adult,A1ABR9CAQ3VYJ5,1,0.07856001200476737
Adult,A1AI3MUH2BW1DN,0,0.6422315216805984
Adult,A1AI3MUH2BW1DN,1,0.35776847831940173
Adult,A1AOR4S4XJMN1A,0,0.44500728769002745
Adult,A1AOR4S4XJMN1A,1,0.5549927123099725
Adult,A1ASZULN57SCW9,0,0.22992793991411986
Adult,A1ASZULN57SCW9,1,0.7700720600858803
Adult,A1AXDUA5WRYNVD,0,0.4026684647407379
Adult,A1AXDUA5WRYNVD,1,0.5973315352592622
Adult,A1BPFNLBLQ2LF3,0,0.35867759616837247
Adult,A1BPFNLBLQ2LF3,1,0.6413224038316276
Adult,A1C4EW34GMKAES,0,0.9003800455965506
Adult,A1C4EW34GMKAES,1,0.09961995440344938
Adult,A1C8ZHG3K8KD5W,0,0.5029955307054729
Adult,A1C8ZHG3K8KD5W,1,0.4970044692945271
Adult,A1CC72WU8G4DKX,0,0.9336867622555496
Adult,A1CC72WU8G4DKX,1,0.06631323774445029
Adult,A1CDZ5M27CJBVM,0,0.47038176494567807
Adult,A1CDZ5M27CJBVM,1,0.5296182350543219
Adult,A1D0ITFKRWUYKZ,0,0.49302855153219255
Adult,A1D0ITFKRWUYKZ,1,0.5069714484678076
Adult,A1D4I1QYL9713I,0,0.3570284534161272
Adult,A1D4I1QYL9713I,1,0.6429715465838727
Adult,A1D88TCGWG6VXR,0,0.5174464706798264
Adult,A1D88TCGWG6VXR,1,0.48255352932017365
Adult,A1DCIXV1JC91MY,0,0.6829224166483028
Adult,A1DCIXV1JC91MY,1,0.31707758335169717
Adult,A1DDMECNM0M12X,0,0.0775222901150927
Adult,A1DDMECNM0M12X,1,0.9224777098849073
Adult,A1EFWZTCRESQ0K,0,0.43228668380613494
Adult,A1EFWZTCRESQ0K,1,0.567713316193865
Adult,A1EHY2Z7UQXGEM,0,0.9240007507421003
Adult,A1EHY2Z7UQXGEM,1,0.07599924925789976
Adult,A1ET9CQ6PAORGD,0,0.7115593694017152
Adult,A1ET9CQ6PAORGD,1,0.2884406305982848
Adult,A1EU720RHXBMOE,0,0.7846021381087406
Adult,A1EU720RHXBMOE,1,0.21539786189125942
Adult,A1EWDRW3224FSH,0,0.15300353090596167
Adult,A1EWDRW3224FSH,1,0.8469964690940384
Adult,A1F4I7T4UBRV90,0,0.6017060942214812
Adult,A1F4I7T4UBRV90,1,0.3982939057785187
Adult,A1FUSJL857BDIA,0,0.2530866738262233
Adult,A1FUSJL857BDIA,1,0.7469133261737767
Adult,A1FV9SAPL5C6KY,0,0.7579669656537388
Adult,A1FV9SAPL5C6KY,1,0.24203303434626117
Adult,A1G05O3HM7DNVZ,0,0.7268598720082089
Adult,A1G05O3HM7DNVZ,1,0.2731401279917912
Adult,A1GGEH6S99CQE5,0,0.36655300693254356
Adult,A1GGEH6S99CQE5,1,0.6334469930674566
Adult,A1GW6R1K5BDB9Q,0,0.27400635145427077
Adult,A1GW6R1K5BDB9Q,1,0.7259936485457292
Adult,A1H0N3NZ1VZU76,0,0.10556584087621738
Adult,A1H0N3NZ1VZU76,1,0.8944341591237825
Adult,A1H59ZEBB6IS5F,0,0.7197498373045758
Adult,A1H59ZEBB6IS5F,1,0.2802501626954242
Adult,A1HIXWH4OXT8S4,0,0.6733501533986582
Adult,A1HIXWH4OXT8S4,1,0.32664984660134183
Adult,A1HLWMIZ9AYEBD,0,0.9258261189721047
Adult,A1HLWMIZ9AYEBD,1,0.0741738810278954
Adult,A1HMT9ONYMBII1,0,0.06180266244338787
Adult,A1HMT9ONYMBII1,1,0.9381973375566122
Adult,A1HSF9XPG1LHMX,0,0.39344939627120085
Adult,A1HSF9XPG1LHMX,1,0.6065506037287992
Adult,A1HVHVVOF9B0M6,0,0.44942784767966565
Adult,A1HVHVVOF9B0M6,1,0.5505721523203344
Adult,A1HXUW2LBMWYL7,0,0.2959287704891296
Adult,A1HXUW2LBMWYL7,1,0.7040712295108704
Adult,A1IACZY0E57QVV,0,0.9400040910912235
Adult,A1IACZY0E57QVV,1,0.0599959089087765
Adult,A1IB6S5WDEN1J6,0,0.540679309540118
Adult,A1IB6S5WDEN1J6,1,0.459320690459882
Adult,A1IB9WML70CU89,0,0.7772714772403521
Adult,A1IB9WML70CU89,1,0.2227285227596478
Adult,A1IJYKWEFSK9LC,0,0.7129845710093291
Adult,A1IJYKWEFSK9LC,1,0.2870154289906709
Adult,A1IPNI2RIHO465,0,0.7483708691791562
Adult,A1IPNI2RIHO465,1,0.2516291308208438
Adult,A1IU4SMDSC1OLD,0,0.9283491088545149
Adult,A1IU4SMDSC1OLD,1,0.0716508911454851
Adult,A1J9TU7LIGXCRD,0,0.6433514787436719
Adult,A1J9TU7LIGXCRD,1,0.3566485212563282
Adult,A1JFN77AR8NJQ1,0,0.6153442003840395
Adult,A1JFN77AR8NJQ1,1,0.38465579961596047
Adult,A1JNKNZCA6HWR8,0,0.6702373841535485
Adult,A1JNKNZCA6HWR8,1,0.3297626158464515
Adult,A1JP58Y4XAT7EU,0,0.8919840917934628
Adult,A1JP58Y4XAT7EU,1,0.10801590820653714
Adult,A1JTCIDRYT345P,0,0.8007270448379692
Adult,A1JTCIDRYT345P,1,0.19927295516203086
Adult,A1JTOT0DWM6QGL,0,0.6564381287662688
Adult,A1JTOT0DWM6QGL,1,0.3435618712337311
Adult,A1JZ9V73QW6AUR,0,0.8754702109704982
Adult,A1JZ9V73QW6AUR,1,0.12452978902950188
Adult,A1K024W1OOTFI9,0,0.065614978879765
Adult,A1K024W1OOTFI9,1,0.9343850211202349
Adult,A1K2U73Z413SPT,0,0.5431903344031035
Adult,A1K2U73Z413SPT,1,0.45680966559689656
Adult,A1KO3YEZLKTV07,0,0.9193938690406595
Adult,A1KO3YEZLKTV07,1,0.08060613095934051
Adult,A1KPTRBZJP9CE8,0,0.8200366835992456
Adult,A1KPTRBZJP9CE8,1,0.1799633164007544
Adult,A1KSTK7HSKXRMW,0,0.30345031349003754
Adult,A1KSTK7HSKXRMW,1,0.6965496865099624
Adult,A1KY4F3LRI7BFL,0,0.531119313725501
Adult,A1KY4F3LRI7BFL,1,0.4688806862744989
Adult,A1L01FSICIAGDE,0,0.5551917083343787
Adult,A1L01FSICIAGDE,1,0.44480829166562136
Adult,A1L36RGG9JMQTK,0,0.46239810140984783
Adult,A1L36RGG9JMQTK,1,0.5376018985901521
Adult,A1L3JV1IZZXJ11,0,0.8682659884652398
Adult,A1L3JV1IZZXJ11,1,0.13173401153476005
Adult,A1L6Q5JP8ZRAXB,0,0.24252990158013668
Adult,A1L6Q5JP8ZRAXB,1,0.7574700984198632
Adult,A1L76RTNWRIUQ5,0,0.3796480481801858
Adult,A1L76RTNWRIUQ5,1,0.6203519518198142
Adult,A1L77K0EBMR94K,0,0.5876668560600824
Adult,A1L77K0EBMR94K,1,0.4123331439399176
Adult,A1LIJDLQHS5AOO,0,0.7094017538873272
Adult,A1LIJDLQHS5AOO,1,0.2905982461126728
Adult,A1LJLP2I8X3I6H,0,0.49823255397303295
Adult,A1LJLP2I8X3I6H,1,0.501767446026967
Adult,A1LOB25FUMUPLO,0,0.9236574351219218
Adult,A1LOB25FUMUPLO,1,0.07634256487807821
Adult,A1LQ2RZGOX4A9I,0,0.5913461111047215
Adult,A1LQ2RZGOX4A9I,1,0.40865388889527854
Adult,A1LVURBPI70B8Y,0,0.4753727846249668
Adult,A1LVURBPI70B8Y,1,0.5246272153750333
Adult,A1M0SEWUJYX9K0,0,0.8980544933674468
Adult,A1M0SEWUJYX9K0,1,0.10194550663255317
Adult,A1M60FEVB36X9U,0,0.8849638238200241
Adult,A1M60FEVB36X9U,1,0.11503617617997586
Adult,A1MDH2DJDII0L3,0,0.12576084011503383
Adult,A1MDH2DJDII0L3,1,0.8742391598849661
Adult,A1MMWVOSLCYC3W,0,0.3048217700179529
Adult,A1MMWVOSLCYC3W,1,0.695178229982047
